,id,player_name,games,time,goals_season,xG_season,assists_season,xA_season,shots_season,key_passes_season,yellow_cards,red_cards,position,team_title,npg_season,npxG_season,xGChain,xGBuildup
264,7939,Morten Thorsby,24,1882,1,1.7017936240881681,1,0.9330150578171015,18,20,7,1,D M S,Sampdoria,1,1.7017936240881681,4.571312059648335,3.6858670664951205
265,7942,Bobby Adekanye,11,159,1,1.598041906952858,0,0.20201580226421356,5,3,1,0,S,Lazio,1,1.598041906952858,2.1552618891000748,0.9431149959564209
266,7944,Gabriel Strefezza,32,2117,1,2.386287000030279,2,1.9819386033341289,53,26,7,1,D F M S,SPAL 2013,1,2.386287000030279,6.915930544957519,3.1422917088493705
267,7954,Daniele Ragatzu,13,290,1,0.7801069114357233,0,0.4832968935370445,9,8,1,0,F M S,Cagliari,1,0.7801069114357233,1.56983751244843,0.6409066896885633
268,7956,Andrea Cistana,21,1838,1,0.33788249269127846,0,0.16423455299809575,6,3,7,1,D,Brescia,1,0.33788249269127846,2.1506846714764833,2.123344661667943
269,7957,Dimitri Bisoli,25,2156,1,2.5396538749337196,1,2.3935373071581125,25,19,6,0,M S,Brescia,1,2.5396538749337196,5.015272177755833,2.4837095215916634
270,7958,Sandro Tonali,35,3034,1,0.9396829903125763,7,6.356063158251345,28,67,9,0,M S,Brescia,1,0.9396829903125763,8.699191463179886,7.521883792243898
271,7969,Sebastiano Esposito,7,191,1,1.7699680477380753,0,0.19892919808626175,11,4,1,0,F S,Inter,0,1.0086688175797462,1.0947727896273136,0.034631699323654175
272,7977,Evgen Shakhov,24,1074,1,1.0299372989684343,2,2.038077031262219,14,13,3,0,F M S,Lecce,1,1.0299372989684343,5.770103191956878,3.9786820132285357
273,8010,Kevin Agudelo,13,730,1,1.2992560062557459,1,1.7375211045145988,14,14,3,1,F M S,"Fiorentina,Genoa",1,1.2992560062557459,5.557292401790619,2.8340626303106546
274,8059,Biagio Meccariello,14,758,1,0.19928920082747936,0,0.11566139943897724,5,5,2,0,D S,Lecce,1,0.19928920082747936,2.778399484232068,2.625406736508012
275,8127,Amad Diallo Traore,3,17,1,0.044963300228118896,0,0.07443950325250626,1,1,0,0,S,Atalanta,1,0.044963300228118896,0.1601257026195526,0.11516240239143372
276,8289,Gastón Pereiro,10,337,1,0.620611909776926,0,0.13202720135450363,14,2,3,0,F M S,Cagliari,1,0.620611909776926,1.2134684845805168,0.720935508608818
277,8297,Alexis Saelemaekers,13,677,1,0.6453747041523457,0,0.5632563913241029,9,7,2,1,M S,AC Milan,1,0.6453747041523457,3.9862089501693845,3.0043438374996185
278,8309,Kristoffer Askildsen,4,62,1,0.010590700432658195,0,0.1491280049085617,1,2,0,1,S,Sampdoria,1,0.010590700432658195,0.29565519466996193,0.13593649677932262
279,8387,Andrea Papetti,11,920,1,0.07540730200707912,0,0.07020340114831924,2,1,5,0,D S,Brescia,1,0.07540730200707912,0.6361058987677097,0.5659028962254524
280,265,Ragnar Klavan,31,2350,0,0.18664169870316982,0,0.6552199507132173,4,5,4,0,D S,Cagliari,0,0.18664169870316982,4.581309858709574,4.19024839438498
281,308,Ricardo Rodríguez,5,390,0,0.01413160003721714,0,0.058864399790763855,1,1,0,0,D,AC Milan,0,0.01413160003721714,1.3941700905561447,1.3800383917987347
282,411,Albin Ekdal,32,2381,0,1.265090980567038,2,1.434614995494485,16,23,8,0,M S,Sampdoria,0,1.265090980567038,6.251870095729828,4.474948652088642
283,475,Lucas Leiva,25,1837,0,0.43783899769186974,1,1.7984362859278917,10,19,8,1,M S,Lazio,0,0.43783899769186974,9.585468381643295,8.626096595078707
284,505,David Ospina,17,1469,0,0,0,0,0,0,0,0,GK,Napoli,0,0,2.683096542954445,2.683096542954445
285,541,Victor Moses,12,413,0,0.27389609813690186,3,2.3557670265436172,5,9,1,0,M S,Inter,0,0.27389609813690186,3.8395260870456696,1.7794684562832117
286,570,Valon Behrami,17,1123,0,0.19442209601402283,0,0,5,0,2,1,M S,Genoa,0,0.19442209601402283,1.8907173816114664,1.7390604969114065
287,604,Emre Can,8,274,0,0.7976261153817177,0,0.1184181971475482,7,3,2,0,M S,Juventus,0,0.7976261153817177,1.6230473862960935,1.049494095146656
288,694,Asmir Begovic,2,126,0,0,0,0,0,0,0,0,GK S,AC Milan,0,0,0.6044809818267822,0.6044809818267822
289,716,Alberto Paloschi,17,631,0,1.6663914043456316,0,0.3055474003776908,13,7,0,0,F S,"Cagliari,SPAL 2013",0,1.6663914043456316,1.1027437932789326,0.186659699305892
290,725,Ola Aina,32,2074,0,0.40508680790662766,2,2.2581102969124913,12,22,8,0,D M S,Torino,0,0.40508680790662766,7.155936814844608,5.393098909407854
291,845,Maya Yoshida,14,1185,0,0.14559810049831867,1,0.12837929837405682,5,4,1,0,D S,Sampdoria,0,0.14559810049831867,1.2396712051704526,1.13203420676291
292,861,Giannelli Imbula,3,124,0,0,0,0,0,0,0,0,M S,Lecce,0,0,0.14681649953126907,0.14681649953126907
293,1093,Mattia Perin,21,1890,0,0,0,0.09061690047383308,0,2,1,0,GK,Genoa,0,0,0.8365851994603872,0.7459681015461683
