,id,player_name,games,time,goals_season,xG_season,assists_season,xA_season,shots_season,key_passes_season,yellow_cards,red_cards,position,team_title,npg_season,npxG_season,xGChain,xGBuildup
310,2212,Sergio Álvarez,27,1567,0,0.2980908025056124,0,0.3826257009059191,6,6,3,0,D M S,Eibar,0,0.2980908025056124,2.2794562932103872,1.884048193693161
311,2216,Jony,22,869,0,0.6392535921186209,2,2.6213381104171276,10,19,0,0,F M S,Osasuna,0,0.6392535921186209,3.748573111370206,2.312676712870598
312,2225,Gerónimo Rulli,2,180,0,0,0,0,0,0,0,0,GK,Villarreal,0,0,0.50607630610466,0.50607630610466
313,2226,Zaldúa,12,628,0,0.04049240052700043,0,1.0096037881448865,2,7,3,0,D S,Real Sociedad,0,0.04049240052700043,2.0096728345379233,1.2031588172540069
314,2232,Asier Illarramendi,6,347,0,0,0,0.02650729939341545,0,1,2,0,M,Real Sociedad,0,0,2.254490166902542,2.254490166902542
315,2238,Jon Bautista,21,332,0,0.6576564162969589,1,0.32791819982230663,12,6,3,0,S,Real Sociedad,0,0.6576564162969589,1.563105396926403,0.8384721931070089
316,2252,Borja Mayoral,2,19,0,0,0,0,0,0,0,0,S,Real Madrid,0,0,0.4738380014896393,0.4738380014896393
317,2255,Isco,25,890,0,1.6203534938395023,2,1.4689534911885858,20,19,1,0,F M S,Real Madrid,0,1.6203534938395023,6.9419417679309845,5.346884995698929
318,2257,Marcelo,16,1053,0,0.49931691121309996,2,1.927010167390108,12,16,3,0,D S,Real Madrid,0,0.49931691121309996,5.892992414534092,5.268837496638298
319,2260,Daniel Carvajal,13,950,0,0.5130080059170723,2,0.9573377966880798,9,9,5,0,D S,Real Madrid,0,0.5130080059170723,6.680948588997126,5.590096976608038
320,2261,Jan Oblak,38,3420,0,0,0,0,0,0,0,0,GK,Atletico Madrid,0,0,3.9035841934382915,3.9035841934382915
321,2267,Augusto Fernández,12,354,0,0,0,0,0,0,1,0,M S,Cadiz,0,0,0.03340393025428057,0.03340393025428057
322,2278,Giménez,21,1768,0,1.018638700246811,0,0.27291589975357056,14,4,5,0,D S,Atletico Madrid,0,1.018638700246811,7.692519955337048,7.521316152065992
323,2282,Sergi Gómez,9,733,0,0.043846599757671356,0,0.02143009938299656,1,1,2,0,D,Sevilla,0,0.043846599757671356,2.818734973669052,2.818734973669052
324,2289,Nemanja Radoja,21,1118,0,0.17545229475945234,2,0.3974123001098633,6,3,1,0,M S,Levante,0,0.17545229475945234,4.975821655243635,4.653878565877676
325,2293,Rubén Blanco,19,1647,0,0,0,0,0,0,0,1,GK,Celta Vigo,0,0,2.383437104523182,2.383437104523182
326,2296,Mario,24,1853,0,1.1241292040795088,2,2.363355714827776,16,12,3,0,D S,Villarreal,0,1.1241292040795088,10.088548168540001,7.971955073997378
327,2308,Denis Suárez,35,2882,0,0.9377253204584122,9,5.41595028527081,16,46,10,0,M S,Celta Vigo,0,0.9377253204584122,16.346641520038247,12.802425803616643
328,2314,Sidnei,11,691,0,0.1101439967751503,0,0,1,0,1,0,D S,Real Betis,0,0.1101439967751503,0.735219195485115,0.735219195485115
329,2320,Pedro Mosquera,27,2057,0,0.2200824087485671,0,0.6673963945358992,7,13,1,0,M S,SD Huesca,0,0.2200824087485671,4.503490183502436,4.2008485365659
330,2326,Rober,19,1432,0,0.24175440426915884,1,0.7268706262111664,7,4,3,1,D M S,Levante,0,0.24175440426915884,2.579930679872632,2.440938403829932
331,2328,Thomas Partey,3,196,0,0.08680430054664612,0,0,5,0,1,0,M S,Atletico Madrid,0,0.08680430054664612,1.0906700193881989,1.0467990040779114
332,2346,Aarón,5,450,0,0,0,0,0,0,1,0,GK,Granada,0,0,0.4901689887046814,0.4901689887046814
333,2350,Cifuentes,11,436,0,0.06425189785659313,0,0,3,0,1,0,D S,Elche,0,0.06425189785659313,0.2818051055073738,0.2818051055073738
334,2353,Pedro Bigas,21,1531,0,0.5230094650760293,0,0.020673999562859535,10,1,1,0,D S,Eibar,0,0.5230094650760293,1.2059144666418433,1.0607645064592361
335,2372,Rubén Yáñez,10,900,0,0,0,0,0,0,2,0,GK,Getafe,0,0,0,0
336,2382,Pablo Piatti,9,347,0,0.44095820002257824,0,0.20517009496688843,4,3,1,0,F M S,Elche,0,0.44095820002257824,1.5405806172639132,1.0471235886216164
337,2394,Etxeita,11,880,0,0.2562838979065418,0,0.4741879999637604,4,1,3,0,D S,Getafe,0,0.2562838979065418,0.5208019986748695,0.5208019986748695
338,2396,Balenziaga,23,1690,0,0.08573869988322258,1,0.6094697015359998,3,7,0,0,D S,Athletic Club,0,0.08573869988322258,3.916192788630724,3.7504289969801903
339,2403,Íñigo Lekue,18,619,0,0.06295659951865673,0,0.3030998017638922,2,6,1,0,D S,Athletic Club,0,0.06295659951865673,2.2254503928124905,1.9596324115991592
340,2415,David Soria,28,2520,0,0,0,0,0,0,2,0,GK,Getafe,0,0,0.7223635977134109,0.7223635977134109
341,2424,Óliver Torres,33,1398,0,1.0551326191052794,3,1.9672020021826029,10,27,2,0,F M S,Sevilla,0,1.0551326191052794,6.6836199555546045,4.912278261035681
342,2432,Burgui,1,20,0,0,0,0,0,0,0,0,S,Alaves,0,0,0.012577000074088573,0.012577000074088573
343,2453,Marc Bartra,19,1700,0,0.3677644347772002,1,0.9115984980016947,10,3,3,0,D,Real Betis,0,0.3677644347772002,3.3159509003162384,3.2674761041998863
344,2460,Sergio Asenjo,36,3240,0,0,0,0,0,0,2,0,GK,Villarreal,0,0,7.062065819278359,7.062065819278359
345,2471,Víctor Rodríguez,16,391,0,0,0,0.8929635211825371,0,4,1,0,M S,Elche,0,0,1.576724598184228,1.2406875882297754
346,2475,Jaume,28,2520,0,0,0,0,0,0,1,0,GK,Valencia,0,0,1.6696824077516794,1.6696824077516794
347,2483,Adrián Marín,14,353,0,0.1613839976489544,1,0.3440752141177654,2,2,1,0,D M S,"Alaves,Granada",0,0.1613839976489544,0.6441970989108086,0.13873700983822346
348,2491,Ibai Gómez,13,414,0,0.17916720174252987,1,1.079051997512579,5,7,0,0,M S,Athletic Club,0,0.17916720174252987,1.6565183885395527,0.8240159749984741
