,id,player_name,games,time,goals_season,xG_season,assists_season,xA_season,shots_season,key_passes_season,yellow_cards,red_cards,position,team_title,npg_season,npxG_season,xGChain,xGBuildup
318,3312,Jean Michael Seri,12,716,0,0.14179699681699276,0,0.23828889802098274,4,5,3,0,M S,Bordeaux,0,0.14179699681699276,3.5597177669405937,3.4427421540021896
319,3318,Jean-Louis Leca,37,3318,0,0,0,0.04976769909262657,0,1,2,0,GK,Lens,0,0,2.765896004624665,2.716128305532038
320,3322,Alexander Djiku,30,2558,0,2.82395635638386,0,0.23896318022161722,16,4,8,0,D M S,Strasbourg,0,2.82395635638386,4.873134410940111,3.2264784006401896
321,3337,Hilton,29,2112,0,1.5200111586600542,1,0.19481299817562103,12,1,4,2,D S,Montpellier,0,1.5200111586600542,3.89968029409647,3.704867295920849
322,3343,Ryad Boudebouz,14,642,0,1.9331442955881357,1,2.4579462837427855,13,22,2,0,F M S,Saint-Etienne,0,0.41322049777954817,3.252194507047534,2.2304611951112747
323,3344,Casimir Ninga,1,19,0,0,0,0,0,0,0,0,S,Angers,0,0,0.5376930236816406,0.5376930236816406
324,3346,Jonas Martin,12,475,0,0,0,0.10014580003917217,0,3,3,0,M S,Rennes,0,0,1.5174499917775393,1.4446443924680352
325,3354,Sébastien Corchia,25,2071,0,0.8775032004341483,1,2.44866431877017,21,27,3,0,D M S,Nantes,0,0.8775032004341483,4.331237094476819,3.269583067856729
326,3356,Adama Soumaoro,3,140,0,0.06297280080616474,0,0,2,0,1,0,D S,Lille,0,0.06297280080616474,0.8636063188314438,0.8526973128318787
327,3357,Djibril Sidibe,30,1969,0,0.18072419986128807,2,2.9067199090495706,5,25,3,0,D S,Monaco,0,0.18072419986128807,7.54865089058876,7.269367892295122
328,3358,Ibrahim Amadou,24,1524,0,1.3126971228048205,0,0.2148182988166809,14,4,6,0,M S,Angers,0,1.3126971228048205,5.471795458346605,4.182436501607299
329,3373,Pablo Martinez,7,545,0,0,1,0.024495700374245644,0,2,1,0,D S,Nimes,0,0,0.4411476068198681,0.4166526012122631
330,3393,Bouna Sarr,2,70,0,0.016467299312353134,0,0,1,0,0,0,S,Marseille,0,0.016467299312353134,0.5205058082938194,0.5040388032793999
331,3395,Yohann Pelé,1,90,0,0,0,0,0,0,0,0,GK,Marseille,0,0,0.05920320004224777,0.05920320004224777
332,3430,Paul Nardi,23,2070,0,0,0,0.0743274986743927,0,1,1,0,GK,Lorient,0,0,0.5736744422465563,0.4993464406579733
